id,stem,options,answer,answer_detail,label_id,label_name,source,topic,question_no,question_page,answer_page,section,ocr_note,source_file
359,1.某班级分组制作DNA双螺旋结构模型时，采用了如下流程:制作脱氧核苷酸→制作脱氧核苷酸链→制作双链DNA→螺旋化.下列叙述不正确的是(　　),"A.制作脱氧核苷酸链时，相邻脱氧核苷酸的磷酸基团直接相连
B.制作脱氧核苷酸时，将磷酸和碱基连在脱氧核糖的特定位置
C.制作双链DNA时，两条链之间的碱基A与T配对，G与C配对
D.各组DNA模型的碱基序列往往不同，反映了DNA分子的多样性",A,"答案　A
解析　制作脱氧核苷酸链时，相邻脱氧核苷酸之间以磷酸和脱氧核糖相连，A错误；制作脱氧核苷酸时，磷酸连在脱氧核糖的5号碳原子上，碱基连在脱氧核糖的1号碳原子上，B正确；制作双链DNA时，两条链之间的碱基A与T配对，G与C配对，C正确；组成DNA的脱氧核苷酸有4种，各组DNA模型的碱基序列往往不同，反映了DNA分子的多样性，D正确.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
360,2.下列表示某同学制作的脱氧核苷酸结构模型(表示脱氧核糖、▭表示碱基、表示磷酸基团)，其中正确的是(　　),,C,"答案　C
解析　DNA分子中不含碱基U，A错误；磷酸和含氮碱基都连接在脱氧核糖上，且分别位于脱氧核糖的两侧，B、D错误.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
361,3.同学们用如图所示的4种卡片分两组搭建DNA模型.有一组的卡片中有20个T和40个C；另一组同学有20个A和40个G.两组所取的卡片都恰好够搭建模型，这两组同学搭建的DNA模型最可能(　　),"A.长度一样，顺序也一样
B.长度一样，顺序不一样
C.长度不一样，顺序一样
D.长度不一样，顺序也不一样",B,"答案　B
解析　根据DNA分子结构特点，碱基A与T配对，碱基C与G配对，说明双链DNA中A＝T，G＝C.结合题干信息“两组所取的卡片都恰好够搭建模型”，说明前一组制作的DNA模型中A＝T＝20个，C＝G＝40个，共60个碱基对，但它们的排列顺序无法确定.后一组制作的DNA模型中A＝T＝20个，G＝C＝40个，共60个碱基对，它们的碱基对排列顺序也无法确定.综合上述分析，前后两组制作的DNA模型的长度相同，但顺序可能不同.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
362,4.下图为某同学在学习DNA的结构后画的含有两个碱基对的DNA片段(其中“○”代表磷酸)，下列为几位同学对此图的评价，其中正确的是(　　),"A.甲说:“该图没有什么物质和结构上的错误”
B.乙说:“该图有一处错误，就是U应改为T”
C.丙说:“该图有三处错误，其中核糖应改为脱氧核糖”
D.丁说:“如果说他画的是RNA双链则该图就是正确的”",C,"答案　C
解析　题图中有三处错误，错误一:组成DNA分子的五碳糖应该是脱氧核糖，所以题图中的核糖应改为脱氧核糖；错误二:碱基应为A、T、G、C四种，图中的U应改为T；错误三:单链中脱氧核苷酸之间的连接形式不应该是磷酸与磷酸相连，而是磷酸与脱氧核糖相连.
知识点2　DNA的结构",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
363,5.下列有关DNA分子结构的叙述，错误的是(　　),"A.双链DNA分子中含有两个游离的磷酸基团
B.DNA的一条单链上相邻的碱基A与T之间通过氢键连接
C.嘌呤碱基与嘧啶碱基的结合保证了DNA分子空间结构的相对稳定
D.DNA分子两条链反向平行",B,"答案　B
解析　DNA的一条单链上相邻的碱基A与T之间通过“—脱氧核糖—磷酸—脱氧核糖—”连接.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
364,6.下图是DNA的一个片段示意图，下列相关叙述错误的是(　　),"A.该DNA片段的碱基对中具有10个氢键
B.④的名称是胸腺嘧啶脱氧核苷酸
C.图中核糖和磷酸分子交替连接构成基本骨架
D.上图表示DNA的平面结构",C,"答案　C
解析　该DNA片段中有2个A与T构成的碱基对，有2个G与C构成的碱基对，而每个A与T之间有2个氢键，每个G与C之间有3个氢键，因此该DNA片段的碱基对中具有10个氢键，A正确；④是由1分子的①胸腺嘧啶、1分子的②脱氧核糖、1分子的③磷酸组成的，因此④的名称是胸腺嘧啶脱氧核苷酸，B正确；图中脱氧核糖和磷酸分子交替连接构成基本骨架，C错误；题图表示DNA的平面结构，D正确.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
365,7.下列关于双链DNA的叙述，错误的是(　　),"A.一条链中A和T的数量相等，则互补链中A和T的数量也相等
B.一条链中G为C的2倍，则互补链中G为C的1/2
C.一条链中C∶T＝1∶2则互补链中G∶A＝2∶1
D.一条链中A∶T∶G∶C＝1∶2∶3∶4，则互补链中A∶T∶G∶C＝2∶1∶4∶3",C,"答案　C
解析　根据碱基互补配对原则，双链DNA中，一条链中的A和T分别与互补链中的T和A配对，一条链中的G和C分别与互补链中的C和G配对，故一条链中A和T的数量相等，则互补链中A和T的数量也相等，一条链中G为C的2倍，则互补链中G为C的1/2，A、B正确；一条链中C∶T＝1∶2，则互补链中G∶A＝1∶2，C错误；双链DNA分子中，一条链中A∶T∶G∶C＝1∶2∶3∶4，则互补链中A∶T∶G∶C＝2∶1∶4∶3，D正确.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
366,8.噬菌体、烟草、烟草花叶病毒的核酸中各有碱基和核苷酸的种类依次分别为 (　　),"A.4、8、4和4、8、4 B.4、5、5和4、5、4
C.4、5、4和4、8、4 D.4、8、4和4、5、4",C,"答案　C
解析　噬菌体为DNA病毒，其核酸只含有DNA，故碱基只有A、T、C、G 4种，核苷酸有4种；烟草是植物，其核酸既有DNA也有RNA，碱基有A、G、C、T、U 5种，核苷酸有脱氧核糖核苷酸4种和核糖核苷酸4种，共8种；烟草花叶病毒为RNA病毒，其核酸只含有RNA，故碱基只有A、U、C、G 4种，核苷酸有4种.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
367,9.下列有关DNA结构模型的构建的叙述，错误的是(　　),"A.沃森和克里克构建的DNA双螺旋结构模型属于物理模型
B.DNA是以4种脱氧核苷酸为单位连接而成的长链
C.研究DNA结构常用的方法是X射线晶体衍射法
D.威尔金斯和查哥夫应用X射线衍射技术获得了DNA衍射图谱",D,"答案　D
解析　沃森和克里克构建的DNA双螺旋结构模型属于物理模型，A正确；DNA是以4种脱氧核苷酸为单位连接而成的长链，这4种脱氧核苷酸分别含有A、T、C、G 4种碱基，B正确；研究DNA结构常用的方法是X射线晶体衍射法，C正确；威尔金斯和富兰克林应用X射线衍射技术获得了高质量的DNA衍射图谱，D错误.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
368,10.某DNA分子中，G＋C之和占全部碱基的35.8%，一条链的T与C分别占该链碱基总数的32.9%和17.1%，则它的互补链中，T和C分别占该链碱基总数的(　　),"A.32.9%和17.1% B.31.3%和18.7%
C.18.7%和31.3% D.17.1%和32.9%",B,"答案　B
解析　由于DNA分子中G＋C之和在整体中的比例与在单链DNA中的比例均相等，可推出该已知链中G＋C＝35.8%，又因T与C分别占32.9%与17.1%，可求出该链中的A为1－(G＋C＋T)＝1－(35.8%＋32.9%)＝31.3%，G＝35.8%－17.1%＝18.7%.其互补链中T和C应与该链中A与G的含量相等.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
369,"11.在制作DNA双螺旋结构模型时，所提供的卡片种类和数量如下表，下列相关叙述正确的是(　　)
卡片种类
磷酸
脱氧核糖
碱基
A
T
C
G
卡片数量
12
12
3
3
4
2","A.构成的DNA片段，最多含有氢键12个
B.最多可构建45种碱基序列的DNA
C.最多可构建5种脱氧核苷酸
D.DNA中每个脱氧核糖均与一分子磷酸相连",A,"答案　A
解析　这些卡片最多可形成3对A—T碱基对，2对C—G碱基对，而A和T之间有2个氢键，C和G之间有3个氢键，因此构成的双链DNA片段最多有12个氢键；由于碱基对种类和数目确定，因此可构建的DNA种类数远少于45种；表中所给碱基共有四种，因此最多可构建4种脱氧核苷酸；DNA中绝大多数脱氧核糖与2分子磷酸相连，只有末端的脱氧核糖与1分子磷酸相连.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
370,12.下列有关DNA的叙述，错误的是(　　),"A.真核生物的DNA主要分布在细胞核中
B.DNA分子两条链之间的碱基按照碱基互补配对原则形成碱基对
C.DNA分子的稳定性与磷酸和核糖交替连接构成的基本骨架有关
D.双链DNA分子中氢键数越多，该DNA分子越稳定",C,"答案　C
解析　真核生物的DNA主要分布在细胞核中，A正确；DNA分子两条链之间的碱基通过氢键连接成碱基对，碱基配对遵循碱基互补配对原则，B正确；DNA中的脱氧核糖和磷酸交替连接，排列在外侧，构成基本骨架，C错误；双链DNA分子中氢键数越多，该DNA分子越稳定，D正确.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
371,13.如图为玉米遗传物质的部分核苷酸链片段，下列有关叙述正确的是(　　),"A.图中b是组成DNA分子的单体之一
B.图中a的碱基G与脱氧核糖的5′－C相连
C.该核苷酸链中有两个游离的磷酸基团
D.图示核苷酸链片段中有3种脱氧核苷酸",D,"答案　D
解析　由图可知，a表示鸟嘌呤脱氧核苷酸，是组成DNA分子的单体之一，b不能表示一个脱氧核苷酸，A错误；在一个脱氧核苷酸中，脱氧核糖上与碱基相连的碳叫作1′－C，B错误；DNA的一条单链中，只有一端有一个游离的磷酸基团，C错误；图示核苷酸链片段中有3种脱氧核苷酸，即腺嘌呤脱氧核苷酸、鸟嘌呤脱氧核苷酸和胞嘧啶脱氧核苷酸，D正确.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
372,"14.下图是DNA片段的结构图，请据图回答:
(1)图甲是DNA片段的________结构，图乙是DNA片段的________结构.
(2)填出图中部分结构的名称:2________、5________.
(3)从图中可以看出，DNA的基本骨架是由________和________交替连接的.
(4)碱基配对的方式为________与________配对；________与________配对.
(5)从图甲可以看出组成DNA的两条链的方向是________的，从图乙可以看出组成DNA的两条链相互缠绕成________________结构.",,(1)平面　立体(或空间) 　(2)一条脱氧核苷酸长链的片段　腺嘌呤脱氧核苷酸　(3)脱氧核糖　磷酸　(4)A(或腺嘌呤)　T(或胸腺嘧啶) 　G(或鸟嘌呤)　C(或胞嘧啶)　(5)反向平行　双螺旋,"答案　(1)平面　立体(或空间) 　(2)一条脱氧核苷酸长链的片段　腺嘌呤脱氧核苷酸　(3)脱氧核糖　磷酸　(4)A(或腺嘌呤)　T(或胸腺嘧啶) 　G(或鸟嘌呤)　C(或胞嘧啶)　(5)反向平行　双螺旋
解析　(1)从图中可以看出:甲表示的是DNA的平面结构，而乙表示的是DNA的立体(空间)结构.(2)图中2表示的是一条脱氧核苷酸长链的片段，而5表示的是腺嘌呤脱氧核苷酸.(3)从图甲的平面结构可以看出:DNA中脱氧核糖和磷酸交替连接，排列在外侧，构成了基本骨架.(4)DNA两条链上的碱基通过氢键连接成碱基对，且有一定规律:A与T配对，G与C配对.(5)根据图甲可以判断:组成DNA的两条脱氧核苷酸链是反向平行的；从图乙可以看出组成DNA的两条脱氧核苷酸链相互缠绕成规则的双螺旋结构.",4,4,第3章　基因的本质\第2节　DNA的结构.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
373,[例1] 把培养在含轻氮(14N)环境中的细菌，转移到含重氮(15N)环境中培养，连续复制两轮的时间后，离心分离其DNA，结果应如图(　　),,B,"答案　B
解析　只含14N的细菌，转移到含重氮15N的环境中培养复制一轮的时间，由半保留复制特点可知，所形成的子代中每个DNA分子都是一条链含15N、另一条链含14N标记；再复制一轮，共形成4个DNA分子，其中只有两个DNA分子是一条链含15N、另一条链含14N标记，另两个DNA分子两条链都含15N标记，即子代有1/2中带、1/2重带.",4,4,第3章　基因的本质\第3节　DNA的复制 第4节　基因通常是有遗传效应的DNA片段.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
374,[例2] 一个双链DNA，在复制过程中解旋时，由于某种原因，一条链上的一个“A”变成了“T”，则该DNA经n次复制后，发生差错的DNA占DNA总数的(　　),"A.1/2 B.1/n
C.1/2n D.1/4n",A,"答案　A
解析　一个双链DNA，在复制过程中解旋时，一条链(设为a链)上的一个“A”变成了“T”，另一条链(设为b链)是正常的，所以不论复制多少次，子代DNA中，凡最初模板为a链的，都是发生差错的DNA，凡最初模板为b链的，都是正常DNA.因此该DNA经n次复制后，发生差错的DNA占总数的1/2.
探究点二　DNA复制的过程",4,4,第3章　基因的本质\第3节　DNA的复制 第4节　基因通常是有遗传效应的DNA片段.doc,,,,,,,word补充习题一套_题目答案知识标注.xlsx
